Uniprot.ID,V_log2.i._TMT_1,V_log2.i._TMT_3,V_log2.i._TMT_5,V_log2.i._TMT_7,V_log2.i._TMT_9,D_log2.i._TMT_2,D_log2.i._TMT_4,D_log2.i._TMT_6,D_log2.i._TMT_8,D_log2.i._TMT_10
P51532,23.74624932,23.8926443,23.91376671,23.78426319,23.70317039,24.00862821,24.16425199,24.02856305,24.02156115,24.21184848
O95478,16.69652026,17.14668281,16.92101,16.59079358,16.35924835,17.41390706,17.80677694,17.39386736,17.27467217,17.59591721
Q13085,22.22557555,22.35386503,22.36454827,22.19363048,22.10621999,22.46842402,22.57987564,22.46611477,22.45945423,22.61567317
Q14CX7,21.55974889,21.5806306,21.57897988,21.48918959,21.51617944,21.74951974,21.90198578,21.67316164,21.68086025,21.90245074
Q9Y5T5,19.26481617,19.35674909,19.30922366,19.07338567,19.0702389,19.48908215,19.6152579,19.42133088,19.50419745,19.65783513
P11586,23.68665557,23.90834417,23.82460447,23.71726466,23.55400362,24.0116651,24.14163318,23.97828828,23.98820602,24.21455565
P17844,22.27232767,22.55986794,22.40088942,21.94908577,22.00360985,22.75832291,22.99601674,22.66267135,22.73052883,23.09638999
Q9NRX1,19.79506683,19.92306116,19.82607011,19.75885693,19.60960719,20.07896541,20.1885654,20.05052567,20.01748689,20.25300214
Q9UJX3,20.8893783,21.05600609,20.95373831,20.89396587,20.80054311,21.10494676,21.20960918,21.09579282,21.07607231,21.18159053
Q9NSI2,19.12946043,19.2353582,19.12017148,19.01573755,19.05228802,19.32892653,19.36089328,19.30922366,19.27696906,19.44911367
Q9BYN8,20.04910478,20.13636752,20.12175498,20.03976821,20.06755389,20.24638631,20.25300214,20.17738332,20.32451689,20.4103211
P08574,23.53811038,23.62652348,23.57732197,23.51934594,23.42158566,23.66962018,23.72146519,23.70827832,23.71406155,23.84089262
P61601,21.80112499,21.67316164,21.64627089,21.71288278,21.77149185,21.54385849,21.49246549,21.61140945,21.5384126,21.37869096
Q92522,22.74897306,23.01446393,22.89898252,22.60326391,22.45612886,23.17302204,23.37448559,23.14934247,23.12611417,23.47831186
Q9H936,22.81227109,22.98500842,22.86474087,22.80722922,22.73908588,23.02694829,23.10521149,22.98600883,23.01257974,23.12962201
P25208,21.06975038,21.06321602,21.02941013,21.09779618,21.0431222,20.97631664,20.8737224,20.91205048,20.85788691,20.7201737
P05388,26.75495043,26.92008719,26.84091073,26.62749262,26.53406159,27.02308677,27.17689679,26.99017506,27.0049089,27.21835603
Q5JTH9,21.86372174,21.93691768,21.84919357,21.67895353,21.73374532,22.00952032,22.23892376,22.03788344,22.064795,22.34267569
O00148,23.64591866,23.72014691,23.66780558,23.66399393,23.58964548,23.89079948,23.80796494,23.74492901,23.86984202,23.94871099
Q15041,22.02448462,21.96075548,22.0790997,22.02855206,22.09624366,21.76320853,21.84221113,21.98477304,21.78453138,21.84019165
Q9HC36,20.23566806,20.25574159,20.31053739,20.15177146,20.2768823,20.37651049,20.48985278,20.36183761,20.44176478,20.56656013
O60762,20.50517162,20.59561675,20.4543787,20.43567801,20.22785906,20.70556955,20.83237964,20.65958812,20.70401492,20.91578813
Q00325,24.64720465,24.72724114,24.49715286,24.4567658,24.42908804,24.85059039,24.9769443,24.71514282,24.88054311,25.15352917
Q99615,24.01708563,24.12901578,24.11724731,24.03390015,23.8783324,24.23602893,24.30185944,24.2389015,24.21455565,24.34876181
Q8N6R0,20.53460552,20.70770287,20.62863206,20.5736124,20.3950685,20.75062477,20.90302197,20.78732014,20.81814233,21.0208505
Q15020,23.48328381,23.68975152,23.58807626,23.41436711,23.31585488,23.81011897,23.97570562,23.78426319,23.76706968,24.01708563
Q12904,24.1711708,24.2654711,24.20462023,24.09084487,24.04951782,24.29171198,24.44527189,24.31950868,24.37563423,24.50234754
Q14146,17.35859259,17.45807386,17.24470587,17.14668281,17.28048536,17.48833164,17.73184876,17.57055629,17.70751575,17.81856099
O15067,24.22928598,24.39573511,24.34876181,24.27775767,24.09084487,24.49418531,24.61307787,24.49533422,24.45364992,24.6203578
Q9HCS7,20.56950891,20.61280151,20.59655188,20.51614957,20.49078975,20.66948412,20.80054311,20.76968875,20.660484,20.86496672
P46778,24.6708399,25.00241193,24.74580595,24.25912855,24.15897377,25.2241549,25.58084929,25.10389659,25.14656915,25.72847587
Q8WY22,21.83774643,21.73224686,21.83774643,21.88699005,21.95340676,21.65936806,21.63087148,21.68699017,21.72666882,21.55381001
Q93008,22.70734932,22.84047374,22.75832291,22.66592,22.55986794,22.93335066,23.00294403,22.87578878,22.85920453,23.03826005
P56182,22.37895569,22.49970977,22.36763269,22.1712856,22.15087727,22.60663757,22.79230581,22.5486649,22.61413221,22.87578878
P29372,18.25412832,18.37156237,18.15438249,18.2430636,18.14364828,18.51301812,18.60704202,18.36963675,18.42777207,18.53764646
P62277,25.16396886,25.4246036,25.23463906,24.93082587,24.80087008,25.58084929,25.82458935,25.53327528,25.58662011,26.05658879
Q9ULX3,21.67167218,21.84713899,21.73374532,21.67753141,21.46707291,22.00600869,22.15701679,21.94438724,21.95568574,22.23480612
Q92841,23.54903107,23.80349544,23.69939127,23.45146065,23.38256406,23.88914084,24.14875252,23.91376671,23.90503591,24.30921428
P62249,24.27399859,24.59324957,24.45145781,24.0308923,23.88739251,24.77277678,25.03829238,24.71731517,24.74580595,25.21084845
P27635,23.54393863,23.83077588,23.72146519,23.29103915,23.2389151,23.95293604,24.25141605,24.03226012,23.91068665,24.3568834
P40937,22.89358048,23.07671909,22.97901464,22.95444285,22.79697224,23.15079981,23.20820549,23.08649559,23.13660966,23.28966276
P56192,24.20644942,24.38334598,24.33754859,24.24769525,24.03851722,24.45145781,24.62435951,24.48810242,24.51253704,24.6708399
Q7L2E3,22.41017125,22.56098634,22.46611477,22.29629784,22.28952895,22.64113807,22.85819871,22.62230985,22.63053052,22.90448954
P52272,27.10266813,27.19348839,27.18916726,27.08740375,27.03816827,27.26913389,27.36970249,27.26913389,27.33133991,27.50974566
P33991,25.63687589,25.76685017,25.70473199,25.64173389,25.52444567,25.89063405,25.93904018,25.80413933,25.80219624,25.99528457
P46776,23.01988552,23.31696808,23.10271864,22.63751889,22.5199549,23.53205617,23.82835021,23.45285067,23.49892054,23.97034992
P83731,24.39632068,24.69781578,24.57088765,24.14350361,23.96770916,24.83842707,25.15239067,24.89266784,24.85059039,25.26422446
P26373,24.66932854,24.88835717,24.75752256,24.39632068,24.29997273,25.03628991,25.33650988,24.99941497,25.06719838,25.4394329
Q9NW13,22.62230985,22.87490137,22.73717615,22.38975095,22.38410403,22.98500842,23.29716485,22.98780433,22.96746139,23.35512526
Q9Y5B9,21.25545643,21.42055362,21.39139828,21.32398065,21.17339997,21.55557892,21.59764253,21.52195289,21.52095373,21.67167218
P46783,24.45020436,24.58286081,24.50624425,24.47172738,24.25481856,24.69261582,24.79143652,24.65259756,24.66227628,24.87177265
Q06210,25.42123375,25.54682255,25.49042439,25.4494939,25.20789923,25.68845924,25.78324966,25.60768765,25.62309966,25.8119034
Q96EX1,21.24673196,21.30322652,21.26047983,21.3316664,21.38451353,21.0123172,21.03984712,21.21444228,21.17075959,20.9439199
P18621,24.36695883,24.66778008,24.50390336,24.1776413,24.13619405,24.75374829,24.99524913,24.78047719,24.73157309,25.09709354
P51116,19.28795634,19.47234838,19.36649678,19.27540652,19.25685261,19.65446961,19.78782671,19.54563021,19.57993086,19.89460258
P61313,25.15603042,25.3546083,25.25522144,25.01441542,24.84716423,25.52444567,25.72150935,25.43742517,25.46883397,25.79798186
P04083,26.14721014,26.34311312,26.18653669,26.09912932,25.9642034,26.39287269,26.47329506,26.35388037,26.37352439,26.53595463
Q07020,23.24698141,23.61446502,23.38144524,22.96585508,22.8028938,23.7380487,24.01351818,23.70317039,23.72014691,24.18533298
Q00839,26.08356353,26.36704092,26.20114367,25.91545146,25.80219624,26.52202225,26.77020837,26.43246822,26.47844475,26.84806112
P82914,20.34242245,20.6498069,20.4403529,20.0749334,20.19427506,20.69932707,20.94999816,20.70902012,20.72535959,21.05514745
P62701,25.32300055,25.74286089,25.45201705,25.01105699,24.89266784,25.91253019,26.26343125,25.85577064,25.84371362,26.36431176
P15880,25.01602061,25.36322446,25.10707891,24.76815995,24.67679955,25.4494939,25.7945324,25.45297257,25.43220055,25.88593479
Q03701,20.39452671,20.57980724,20.52061623,20.31218699,20.24154352,20.72159555,20.87020631,20.6835154,20.63913485,20.94909711
P40429,24.8267604,25.34951852,24.92926917,24.55667316,24.30674455,25.39628338,25.85287929,25.43579518,25.44594482,25.9361156
Q08722,22.94291141,22.96217242,22.95007502,22.99961935,22.97189961,22.86079504,22.78176192,22.83433838,22.8209289,22.61735054
Q9H7E9,19.46034639,19.61685999,19.51722282,19.09976625,19.02172789,19.8034506,20.04600795,19.72608463,19.90898627,20.22209813
O15371,21.67316164,21.95683285,21.85660997,21.6210543,21.52195289,22.06778418,22.27453303,22.06036011,22.01465272,22.37339958
Q9GZR7,18.18258439,18.45659191,18.31920933,18.10976727,18.09542452,18.56035757,18.6862081,18.49075433,18.50659915,18.75443566
P62269,24.88835717,25.18921683,24.97031814,24.65485665,24.47011477,25.34619019,25.62683392,25.29238113,25.29652354,25.78324966
Q8IWA5,22.41707614,22.45101594,22.32007922,22.51630099,22.50609364,22.31783653,22.16930335,22.29930198,22.27043606,22.22454715
Q96GQ7,20.67421069,20.86625998,20.75970952,20.58634083,20.41789911,20.94676071,21.19799597,20.98467557,21.00860726,21.24673196
Q9BWS9,21.33826406,21.398938,21.43985771,21.38040307,21.31720085,21.57145974,21.69825823,21.55661367,21.49941177,21.74671853
Q92888,22.61189272,22.71607098,22.70416534,22.60954238,22.5486649,22.81729455,22.88909605,22.72616304,22.80722922,22.93335066
Q8IWS0,22.59677836,22.70884575,22.55877484,22.48567291,22.4536604,22.80131735,22.98071078,22.72946489,22.78033965,23.00551087
P51178,21.85020769,21.96403397,21.94195566,21.86782162,21.67167218,22.10501851,22.10420434,22.08510353,22.03306214,22.1712856
Q8N1G2,20.90058179,21.05231658,20.85876924,20.8087503,20.78351962,21.12893638,21.23114168,21.05154083,21.09579282,21.38311136
P27695,22.91376493,23.05664805,23.06753885,22.86474087,22.80199589,23.22291567,23.30829347,23.15792705,23.09887622,23.44772755
Q92879,23.11100135,23.11252589,23.12841648,23.05075295,22.91093316,23.2888412,23.32146033,23.24186908,23.15697664,23.32327532
P39019,26.43790337,26.54769026,26.46961946,26.28166498,26.32386921,26.56033457,26.69638863,26.62749262,26.59985782,26.80640914
Q9NZW5,20.06179869,20.12751927,20.15053368,20.06363719,19.95762445,20.30711254,20.34242245,20.27091421,20.14148538,20.30112285
Q6P2Q9,23.47017595,23.79923307,23.68358196,23.37857341,23.30010892,23.92769742,24.19411587,23.96095462,23.86592557,24.31381203
Q1KMD3,23.52360347,23.73057725,23.67507786,23.48107858,23.3908459,23.8144874,23.98417511,23.80690609,23.78732821,24.0435391
P31943,24.59836192,24.74932646,24.57979861,24.55355264,24.45020436,24.79770324,24.98630912,24.73999069,24.78237492,25.01441542
Q9NR30,24.84716423,25.20100572,25.02565328,24.67679955,24.56919612,25.30633902,25.59183811,25.31573385,25.2897118,25.7311727
Q99848,22.46289135,22.75565685,22.71008501,22.29765951,22.430145,22.86366498,23.13540706,22.85268844,22.93842881,23.2888412
Q9NX58,23.6769522,23.86592557,23.77769163,23.59336797,23.52744105,23.90650503,24.11991308,23.93042841,23.96297654,24.18939474
P0DN76,22.80527311,23.02290001,22.83107661,22.56803738,22.46696109,23.12841648,23.3424645,23.04622579,23.09468822,23.3908459
Q9NZI8,23.44830427,23.73953172,23.60170094,23.33499249,23.23705599,23.84089262,24.11344969,23.86592557,23.81640357,24.20226808
P18077,23.91740752,24.27460044,24.07842882,23.67087867,23.51592208,24.44633372,24.77277678,24.38031867,24.39820921,24.88319399
O60870,17.87476624,17.99904356,18.00921964,18.06967574,17.97936721,18.2430636,18.30882391,18.17526268,18.10976727,18.18676458
Q8N2U0,20.75629702,20.62863206,20.68086051,20.71532374,20.8188531,20.51614957,20.59372459,20.51309444,20.50906432,20.43513649
P46781,24.49908749,24.89098748,24.72906683,24.30116238,24.12592515,25.02701345,25.31878119,24.9769443,25.02701345,25.45297257
Q86V81,24.66137589,24.66932854,24.67679955,24.49533422,24.52158712,24.79275456,24.83155827,24.76051338,24.76815995,24.90618212
P43897,21.38311136,21.47127719,21.44068544,21.28261965,21.21905098,21.63267027,21.56783871,21.56087128,21.5285119,21.71401332
Q99613,24.54225409,24.74320117,24.63736488,24.56919612,24.47746306,24.77447497,24.90618212,24.77538663,24.75141747,24.96535057
P37840,21.6210543,21.65936806,21.6555441,21.68387911,21.7505728,21.53750647,21.4519517,21.59257142,21.49132143,21.33026131
P46087,23.19386829,23.41550049,23.30971404,23.16539538,23.10621362,23.47664598,23.6560554,23.45000532,23.46074828,23.72467849
P39023,25.58964392,25.97721463,25.74714116,25.33650988,25.14878012,26.11536357,26.44498185,26.11536357,26.06758481,26.53406159
Q16877,18.38184082,18.40186034,18.41639388,18.24782569,18.24544464,18.6607589,18.58885192,18.49900912,18.57695206,18.58649497
Q16799,23.47981256,23.49335289,23.5145303,23.49698828,23.48328381,23.45000532,23.33221227,23.30345785,23.3424645,23.18621825
P41252,24.50800169,24.73822145,24.64184413,24.47867594,24.26036585,24.88835717,25.02380142,24.81695248,24.83232242,25.08470415
O94776,25.45297257,25.52843377,25.50501675,25.4132854,25.33650988,25.65096931,25.73987213,25.6023253,25.59183811,25.7861554
P58004,20.72751927,20.7754292,20.73957582,20.74604149,20.51793754,20.97992994,20.93045578,20.82620583,20.90946519,20.99790378
Q9BZE4,20.97426787,21.12094157,21.06153004,20.92790795,20.7754292,21.26410386,21.45985357,21.23770614,21.23358474,21.50975164
P32969,23.29385388,23.57400799,23.40455744,23.16187056,23.07671909,23.65017603,23.89908589,23.6288131,23.61700724,23.96851211
O15479,21.80533168,22.10209437,22.01602313,21.7505728,21.61598782,22.16756941,22.32075172,22.22684529,22.22557555,22.50310342
O14802,21.20460842,21.36865484,21.30618728,21.12717257,21.13547687,21.52195289,21.55381001,21.43985771,21.35585219,21.65686716
P62753,24.42380931,24.79770324,24.61307787,24.13472752,24.01787793,24.90964443,25.28577127,24.89098748,24.94371343,25.33125939
P50570,23.53967462,23.76511834,23.64591866,23.52254295,23.45447134,23.826787,23.93752989,23.75288008,23.98417511,23.95833233
Q5T6V5,22.39590606,22.45742622,22.40400805,22.41017125,22.24673763,22.56501672,22.56993303,22.52351574,22.50310342,22.68393104
P51570,20.96461841,21.0535161,21.00326874,20.97631664,20.81814233,21.19342402,21.21572988,21.13096852,21.11328991,21.24390951
P61927,22.91830534,22.91093316,22.66267135,22.66959002,22.79621754,23.02888322,23.13905673,22.92033741,23.07003561,23.25887575
Q9NYY1,19.57197882,19.64345898,19.64635897,19.62421611,19.5633369,19.35940364,19.33682477,19.4143756,19.44636102,19.02172789
P60842,27.05969097,27.20497324,27.15814809,27.10773648,26.98068344,27.27396004,27.35769135,27.21835603,27.26913389,27.36450858
Q14677,20.10373478,19.96655184,20.09337891,20.06755389,20.15026233,19.88171967,19.77785486,19.85987551,19.96335919,19.61811396
P43366,19.77785486,20.10657581,19.91687258,19.61126555,19.6071707,20.16753947,20.48696081,20.17482856,20.15603053,20.47000306
P22626,25.74286089,25.86710167,25.82458935,25.72150935,25.59506654,25.99239993,26.01810873,25.89063405,25.956953,26.15295591
P27708,25.15352917,25.3389588,25.30212568,25.14878012,24.96275399,25.45297257,25.57331978,25.45201705,25.39628338,25.63044887
Q9BUQ8,22.01785592,22.25814756,22.13977547,21.80756576,21.73671824,22.46183271,22.57405618,22.37837287,22.31085579,22.74065201
P39748,23.71875614,24.04092546,23.80205048,23.48190794,23.46258763,24.08490226,24.33419385,24.06888673,24.11459386,24.47946979
Q9UHB9,22.42849687,22.61189272,22.49195556,22.37339958,22.31940673,22.68273291,22.75280375,22.61014117,22.62925859,22.88188385
Q02094,20.49032127,20.40599054,20.39913595,20.42941349,20.31960988,20.32451689,20.20561122,20.22524937,20.20561122,20.06036011
Q02878,26.03342064,26.49581104,26.24400442,25.77237703,25.58084929,26.66205475,26.95268122,26.59668875,26.58574323,27.03391841
P82930,20.74157899,20.91484563,20.74375466,20.53705952,20.30112285,21.04109134,21.21696187,20.99287447,21.00443727,21.25052225
Q9P015,21.270524,21.4094682,21.33520247,21.047149,20.98311495,21.49189346,21.81744517,21.59009945,21.52964135,21.83774643
P62906,25.52284196,25.81965539,25.7532281,25.45839303,25.25642364,25.92921345,26.18653669,25.9361156,25.90830521,26.27296033
P35250,22.64403079,22.77457747,22.69621357,22.63827552,22.49195556,22.86758963,22.97390482,22.81387702,22.76989946,22.93842881
P52789,21.98477304,22.04645814,21.97928741,21.88056153,21.81744517,22.14623914,22.21303318,22.02590975,22.12186446,22.22557555
O43324,22.03604132,22.16480321,21.99930572,22.07404164,21.85660997,22.17848612,22.33477588,22.18555465,22.2455239,22.34794314
P84098,24.81695248,25.00444558,24.86326874,24.49908749,24.43318397,25.14656915,25.41603691,25.11387082,25.12053875,25.48773773
Q6DN90,18.57695206,18.55778585,18.70169884,18.46846775,18.46968393,18.75788432,18.76472888,18.69491403,18.78408922,18.79507353
Q13155,21.207201,21.45629112,21.31167327,21.179676,21.04850713,21.46707291,21.65454712,21.56235382,21.49748363,21.82775767
P62829,24.39514955,24.64035534,24.47011477,24.26984589,24.13472752,24.72724114,24.90800558,24.69456919,24.66599977,24.97827684
P47897,23.79189266,24.00152016,23.93655902,23.76511834,23.5800844,24.10375104,24.29311456,24.0867468,24.07447002,24.38031867
Q13151,25.99239993,26.11180338,26.07862542,25.85371962,25.84997798,26.20114367,26.4338818,26.24400442,26.15765415,26.41635965
Q6RFH5,20.8593635,20.97775959,20.8893783,20.77684023,20.66622195,21.03466645,21.15585049,20.99416652,21.00326874,21.14114327
P60006,19.19825528,19.15173044,19.26631278,19.26270169,19.22148421,19.09565031,18.9002061,19.02964705,18.97753262,18.88945401
Q96B45,19.79221584,19.88342137,19.76695488,19.92509944,19.91192329,19.58499273,19.61685999,19.75756207,19.72041744,19.49719881
Q8NBN7,20.0246953,20.19707821,20.11514424,20.09211959,19.9935583,20.22524937,20.35148637,20.22785906,20.20296322,20.33622268
P62854,22.46034547,22.80131735,22.63751889,22.26633608,22.21788138,22.97390482,23.14846866,22.88349083,22.82615826,23.23443749
P31942,21.35931895,21.39001991,21.47885335,21.30179132,21.18063844,21.54884009,21.60670209,21.49519913,21.54884009,21.71073511
Q13823,20.4729915,20.77209769,20.51926145,20.34563438,20.1800695,20.96564799,21.07224631,20.75841361,20.78139231,21.18905836
P11387,21.83405228,22.12186446,21.95422489,21.5838929,21.56087128,22.22958602,22.50310342,22.17848612,22.23135517,22.59677836
P61353,24.4087736,24.85277828,24.6010313,24.19552392,24.07565472,24.92765524,25.16046783,24.89436354,24.90303473,25.27779757
P61916,23.37225558,23.27334353,23.39455116,23.29777477,23.40559721,23.1932615,23.16800909,23.24519738,23.20714793,23.00294403
